Location Latitude,Location Longitude,value
52.286237,-0.624439,48.0
52.383966,-0.686832,33.0
52.217933,-0.700663,18.0
52.393204,-0.729191,5.0
52.273029,-0.561062,45.0
52.41685,-0.694531,38.0
52.151084,-1.013756,40.0
52.281824,-0.637783,6.0
52.29445,-0.617923,5.0
52.409063,-0.729133,8.0
52.305877,-0.694497,42.0
52.3925,-0.729711,39.0
52.311319,-0.593736,40.0
52.195904,-0.896628,79.0
52.305917,-0.717025,47.0
52.249609,-0.894095,20.0
52.397834,-0.725017,15.0
52.254877,-1.161867,31.0
52.321479,-0.621175,40.0
52.113332,-0.895659,19.0
52.498897,-0.690438,12.0
52.490382,-0.684667,4.0
52.297805,-0.690658,6.0
52.538239,-0.67585,20.0
52.406018,-0.727192,8.0
52.397834,-0.725017,8.0
52.405763,-0.726611,12.0
52.442606,-0.807852,12.0
52.490382,-0.684667,4.0
52.412475,-0.730667,6.0
52.405763,-0.726611,7.0
52.397249,-0.72155,7.0
52.36539,-0.686737,11.0
52.252244,-0.849041,50.0
52.293567,-0.596381,47.0
52.342506,-0.540884,40.0
52.304404,-0.705276,43.0
52.474307,-0.701768,60.0
52.412249,-0.733643,60.0
52.31199,-0.715749,4.0
52.377262,-0.718484,61.0
52.250464,-0.876378,40.0
52.293746,-0.612343,10.0
52.396543,-0.746644,66.0
52.245202,-0.940211,66.0
52.319456,-0.712376,66.0
52.507734,-0.6394,66.0
53.648832,-3.008284,37.0
53.63234,-3.000632,60.0
53.638556,-3.021258,30.0
53.657399,-2.989937,67.0
53.62392,-2.992706,40.0
53.644659,-3.010741,58.0
53.694342,-2.729522,39.0
53.637421,-3.021258,30.0
53.672908,-2.744955,33.0
53.651598,-2.990071,60.0
53.653334,-2.988056,31.0
53.652122,-2.993308,23.0
53.654161,-2.638818,27.0
53.723214,-2.680359,12.0
53.654241,-2.642344,20.0
53.897694,-2.773375,52.0
53.647776,-3.009602,49.0
53.660089,-2.972958,21.0
53.633895,-3.026106,30.0
53.855172,-2.867913,16.0
53.653679,-2.972162,55.0
53.641913,-3.010252,26.0
53.64012,-2.995398,26.0
53.651657,-2.98402,21.0
53.651698,-2.982541,27.0
53.703047,-2.841208,30.0
53.727756,-2.780194,36.0
53.688371,-2.638745,24.0
53.634338,-3.026873,29.0
53.773363,-2.707265,54.0
53.778601,-2.717038,23.0
53.738367,-2.66946,41.0
53.635529,-3.018916,37.0
53.641487,-3.020104,46.0
53.733619,-2.68086,4.0
53.72971,-2.680873,3.0
53.715787,-2.640024,3.0
53.715787,-2.640024,4.0
53.697063,-2.741641,6.0
53.641799,-2.97744,9.0
53.658187,-2.969466,30.0
53.666476,-2.979146,53.0
53.691499,-2.741619,6.0
53.721233,-2.636864,4.0
53.719187,-2.666004,6.0
53.725118,-2.794422,58.0
53.827459,-2.601222,50.0
53.764544,-2.733257,32.0
53.688616,-2.688568,36.0
53.660342,-2.998901,38.0
53.636456,-2.987737,3.0
53.637421,-3.021258,12.0
53.641318,-2.991027,4.0
53.629198,-3.012897,20.0
53.715787,-2.640024,23.0
53.640167,-3.017618,36.0
53.640214,-2.987583,7.0
53.638282,-3.001329,3.0
53.635298,-2.983128,2.0
53.629229,-3.024103,39.0
53.653444,-2.992083,27.0
53.778601,-2.717038,24.0
53.778205,-2.704569,23.0
53.787303,-2.711962,24.0
53.714876,-2.647299,30.0
53.766213,-2.732346,24.0
53.645388,-2.647217,50.0
53.818911,-2.665365,67.0
53.765328,-2.653366,34.0
53.669016,-2.676836,4.0
53.657399,-2.989937,25.0
53.82614,-2.669809,31.0
53.654798,-2.983564,25.0
53.780568,-2.872651,44.0
53.771194,-2.703192,6.0
53.651303,-2.990987,9.0
53.635773,-3.01561,19.0
53.831241,-2.912844,54.0
53.679484,-2.664465,96.0
53.782455,-2.739288,32.0
53.792256,-2.695381,68.0
53.792256,-2.695381,49.0
53.608782,-3.023559,23.0
53.640651,-2.973798,44.0
53.63787,-2.985184,72.0
53.776495,-2.727942,42.0
53.768768,-2.737716,30.0
53.692521,-2.717042,12.0
53.778205,-2.704569,10.0
53.636667,-2.993686,3.0
53.636667,-2.993686,3.0
53.634623,-3.020585,5.0
53.646887,-2.993654,3.0
53.644248,-2.982078,3.0
53.688767,-2.720931,37.0
53.62332,-2.665521,40.0
53.654321,-3.001228,11.0
53.641817,-2.994851,3.0
53.627268,-3.007256,3.0
53.63381,-3.017075,5.0
53.742186,-2.679179,6.0
53.688039,-2.698265,14.0
53.770747,-2.657277,65.0
53.660948,-2.676313,63.0
53.690826,-2.714788,6.0
53.690826,-2.714788,5.0
53.647662,-2.998556,24.0
51.352114,-1.127202,37.0
51.270072,-1.12976,3.0
51.249772,-1.101641,4.0
51.246933,-1.139066,4.0
51.27282,-1.128074,3.0
51.257983,-1.08787,4.0
51.262189,-1.11926,4.0
51.531045,-0.899432,55.0
51.509156,-0.891559,12.0
51.420792,-0.782815,31.0
51.408169,-0.830801,25.0
51.449422,-0.998639,7.0
51.415385,-1.52101,13.0
51.50266,-0.830244,28.0
51.374034,-0.867273,55.0
51.3936,-0.961452,20.0
51.419565,-0.784128,12.0
51.370941,-0.794369,50.0
51.478843,-1.044967,7.0
51.478843,-1.044967,7.0
51.478843,-1.044967,8.0
51.478843,-1.044967,8.0
51.478843,-1.044967,8.0
51.478843,-1.044967,5.0
51.478843,-1.044967,5.0
51.408682,-1.316928,37.0
51.399231,-1.452152,18.0
51.247307,-1.139832,6.0
51.443253,-0.990212,4.0
51.5074,-0.882961,46.0
51.498985,-0.86438,37.0
51.404869,-1.297173,68.0
51.356727,-1.374749,38.0
51.263387,-1.000833,18.0
51.369323,-0.817339,17.0
51.232734,-1.143997,70.0
51.263968,-1.097856,8.0
51.407088,-0.826099,14.0
51.417663,-0.826961,3.0
51.427126,-1.266661,19.0
51.47075,-1.02963,12.0
51.479876,-1.047048,3.0
51.251969,-1.139115,5.0
51.520682,-1.140401,35.0
51.263779,-1.090837,5.0
51.350493,-1.386264,17.0
51.399285,-1.309195,5.0
51.403743,-1.274568,3.0
51.382682,-1.338055,2.0
51.445434,-0.932923,35.0
51.457361,-1.057103,11.0
51.488743,-0.962461,6.0
51.358143,-1.162303,8.0
51.453608,-1.004462,10.0
51.461389,-1.037156,9.0
51.473378,-0.988439,7.0
51.411396,-1.04945,9.0
51.255143,-1.085763,9.0
51.424727,-1.181275,8.0
51.248855,-1.090042,5.0
51.529881,-0.91959,4.0
51.376322,-0.817633,4.0
51.376322,-0.817633,8.0
51.376322,-0.817633,8.0
51.376322,-0.817633,15.0
51.376322,-0.817633,16.0
51.376322,-0.817633,16.0
51.376322,-0.817633,10.0
51.376322,-0.817633,10.0
51.376322,-0.817633,10.0
51.376322,-0.817633,10.0
51.376322,-0.817633,11.0
51.376322,-0.817633,8.0
51.412781,-0.960587,4.0
51.285559,-0.95619,36.0
51.479053,-0.9668,78.0
51.262451,-1.101727,33.0
51.427392,-0.909955,79.0
51.273847,-1.091556,72.0
51.41216,-0.848861,63.0
51.452326,-0.982888,3.0
51.377327,-0.789213,80.0
51.443083,-0.954253,16.0
51.415978,-1.375609,59.0
51.449321,-0.991028,70.0
51.253057,-1.109075,6.0
51.41332,-0.956447,7.0
51.484195,-0.952555,7.0
51.483584,-0.972861,6.0
51.455423,-1.044362,10.0
51.414186,-1.220451,6.0
51.477417,-0.988594,5.0
51.434266,-0.880789,8.0
51.433842,-1.086972,6.0
51.42182,-0.736451,5.0
51.426125,-0.946356,6.0
51.26198,-1.127391,8.0
51.451063,-0.906556,6.0
51.406401,-0.763675,46.0
51.448687,-0.998971,75.0
51.40378,-1.256103,60.0
51.396635,-1.328051,50.0
51.425281,-1.332507,40.0
51.451875,-0.986899,28.0
51.281432,-0.966321,24.0
51.295518,-1.103305,26.0
51.409976,-0.9485,10.0
51.440248,-0.919361,8.0
51.51988,-0.984578,3.0
51.466607,-0.959638,3.0
51.515361,-0.986356,3.0
51.409032,-1.321466,80.0
51.275602,-1.083751,91.0
51.47187,-1.032178,18.0
51.421518,-0.757831,10.0
51.52105,-1.155225,24.0
52.038734,0.740204,32.0
51.785458,1.140359,21.0
51.793412,1.16461,24.0
51.792511,1.162357,38.0
51.889002,0.886526,61.0
51.829989,1.247147,40.0
51.881825,0.972694,12.0
51.862935,0.874063,5.0
51.892187,0.922764,8.0
51.885511,0.837832,6.0
51.800586,1.185393,16.0
51.923707,0.878731,1.0
51.793252,1.151849,7.0
51.791657,1.159976,4.0
51.774222,1.113682,48.0
51.900387,0.826443,4.0
51.8642,1.108319,3.0
52.038712,0.724483,66.0
51.939848,1.061554,84.0
51.930546,1.247772,7.0
51.902793,0.923366,35.0
51.91782,1.222577,4.0
51.878467,0.8541,4.0
51.895065,1.101465,53.0
51.862935,0.874063,5.0
51.789601,1.148551,8.0
51.862935,0.874063,5.0
51.906851,0.902967,60.0
51.921689,0.892056,8.0
51.901477,0.922408,7.0
51.79424,1.050356,30.0
51.786847,1.145166,57.0
51.862935,0.874063,5.0
51.794036,1.156487,22.0
51.899103,0.89328,65.0
51.876706,0.868476,4.0
51.841346,1.227331,9.0
51.848849,1.11863,5.0
51.926897,0.699795,12.0
51.850824,0.717717,45.0
51.858351,0.946598,5.0
52.057913,0.712914,11.0
51.941689,0.645244,3.0
51.788612,1.155499,50.0
51.887766,0.890197,56.0
51.937973,0.636121,2.0
51.938303,0.636635,2.0
51.816518,1.022867,15.0
51.914146,0.891237,8.0
51.960961,0.968394,55.0
52.087275,0.636915,69.0
52.041701,0.725684,60.0
51.938303,0.636635,2.0
51.839798,1.220149,82.0
51.937499,0.635613,1.0
51.842749,1.025816,64.0
51.94343,0.647486,70.0
51.84951,1.257092,36.0
52.076029,0.716888,52.0
51.863184,0.937123,54.0
51.900561,0.929589,71.0
51.937511,0.621355,65.0
51.829204,1.140991,8.0
51.865161,0.959522,4.0
51.919162,0.934203,6.0
51.880154,1.001386,10.0
51.805561,1.129785,5.0
51.837691,0.933343,28.0
51.857489,1.278731,38.0
51.848784,1.265115,57.0
51.810128,0.753338,6.0
51.884475,0.905158,4.0
51.817975,0.743108,8.0
51.791028,1.155714,6.0
52.043998,0.729238,5.0
51.852095,1.226982,5.0
51.844622,1.032825,5.0
51.873885,0.848347,30.0
51.886311,0.849961,2.0
51.791028,1.155714,40.0
51.840764,1.03756,3.0
51.87713,0.89957,69.0
51.919133,1.230104,15.0
51.855978,1.278548,5.0
52.097813,0.668011,17.0
51.831006,1.247583,10.0
51.935609,0.808771,6.0
51.93993,0.624276,31.0
51.941047,0.626145,3.0
51.955087,0.636528,5.0
51.79353,1.054152,5.0
51.803611,1.07867,6.0
51.793362,1.165477,5.0
51.793734,1.162022,4.0
51.806165,1.132105,6.0
51.786847,1.145166,5.0
51.793109,1.162848,5.0
51.950562,0.645388,63.0
51.87585,0.867419,15.0
51.232203,-1.337135,40.0
51.232203,-1.337135,35.0
51.358738,-1.159903,16.0
51.358738,-1.159903,10.0
51.477849,-0.870214,54.0
51.292059,-0.912545,5.0
51.273076,-0.986707,34.0
51.358143,-1.162303,8.0
51.444361,-1.007132,6.0
51.327305,-1.060805,39.0
NaN,NaN,86.0
51.405355,-0.758283,30.0
51.456186,-1.010581,6.0
51.404885,-0.94636,66.0
51.468302,-0.901883,103.0
51.450124,-0.998695,79.0
51.415445,-0.962798,6.0
51.406213,-0.852202,50.0
51.322558,-1.049823,77.0
51.525759,-1.13503,23.0
51.270432,-1.120092,8.0
51.406257,-0.846532,58.0
51.288679,-1.092167,62.0
51.485943,-0.86312,8.0
51.524862,-1.135335,20.0
51.437087,-1.49227,59.0
51.369823,-0.914569,45.0
51.446258,-0.94243,72.0
51.412692,-0.835302,40.0
51.248362,-1.175231,3.0
51.457361,-1.057103,8.0
51.427304,-0.872008,62.0
51.423092,-0.888627,45.0
51.450772,-0.988305,8.0
51.250935,-1.08576,20.0
51.457719,-1.291988,6.0
51.262072,-1.148414,12.0
51.262628,-1.041213,52.0
51.264662,-1.081876,9.0
51.279461,-0.991957,60.0
51.406954,-0.831566,27.0
51.402169,-1.051596,58.0
51.53874,-0.907912,64.0
51.432461,-0.954127,41.0
51.383949,-1.312817,6.0
51.401322,-1.064739,6.0
51.429156,-0.884294,4.0
51.375039,-0.804649,4.0
51.405007,-0.93876,8.0
51.422853,-0.868277,4.0
51.355115,-1.150123,5.0
51.250596,-1.087228,72.0
51.468302,-0.901883,103.0
51.468644,-1.025068,137.0
51.416626,-0.837575,44.0
51.411311,-0.75181,65.0
51.408281,-0.829429,16.0
51.407448,-1.298189,60.0
51.364715,-0.79657,62.0
51.482889,-1.040577,3.0
51.404869,-1.297173,68.0
51.457719,-1.291988,6.0
51.267095,-1.130787,8.0
51.452064,-1.2774,5.0
51.354052,-1.141219,6.0
51.412875,-1.509893,7.0
51.438063,-0.952129,22.0
51.416686,-1.118884,14.0
51.376328,-0.856308,26.0
51.282379,-1.118401,24.0
51.241807,-1.261445,60.0
51.25904,-1.08508,5.0
51.448902,-0.952471,20.0
51.451223,-0.942632,27.0
51.246136,-1.2004,60.0
51.250596,-1.087228,72.0
51.509342,-0.975611,70.0
51.589491,-1.019496,42.0
51.381717,-1.336125,64.0
51.419828,-0.743553,77.0
51.527987,-0.893009,80.0
51.457719,-1.291988,8.0
51.404628,-1.294278,7.0
51.473966,-1.039051,4.0
51.403662,-0.949228,68.0
51.405526,-1.300102,3.0
53.905277,-1.696144,66.0
53.814906,-1.498746,41.0
53.860071,-1.68492,66.0
53.760694,-1.589613,7.0
53.813885,-1.649222,17.0
53.831675,-1.454665,23.0
53.779046,-1.532619,30.0
53.83234,-1.55734,35.0
53.826921,-1.533879,22.0
53.899614,-1.703322,4.0
53.787889,-1.591901,70.0
53.779046,-1.532619,30.0
53.779046,-1.532619,30.0
53.779046,-1.532619,30.0
53.779046,-1.532619,30.0
53.779046,-1.532619,30.0
53.820709,-1.459035,75.0
53.925232,-1.814034,83.0
NaN,NaN,72.0
53.818787,-1.460878,95.0
53.790136,-1.386594,69.0
53.822039,-1.524409,40.0
53.823136,-1.606245,7.0
53.806341,-1.447598,34.0
53.837648,-1.542057,5.0
53.799406,-1.252628,35.0
53.834406,-1.647445,59.0
53.792372,-1.575172,60.0
53.823136,-1.606245,8.0
53.754896,-1.60346,6.0
53.847237,-1.52765,40.0
53.73557,-1.393922,21.0
53.823807,-1.566392,80.0
53.847221,-1.556514,10.0
53.820666,-1.540936,10.0
53.774795,-1.571222,5.0
53.850074,-1.603865,5.0
53.810607,-1.678772,5.0
53.923742,-1.844066,36.0
53.843443,-1.513953,12.0
53.822193,-1.569994,8.0
53.765914,-1.525634,43.0
53.775662,-1.620376,6.0
53.738599,-1.597761,15.0
53.923006,-1.825431,16.0
53.742632,-1.546323,50.0
53.796627,-1.597218,43.0
53.803438,-1.695138,64.0
53.906802,-1.351064,5.0
53.766282,-1.421151,7.0
53.83582,-1.601355,24.0
53.831034,-1.633976,10.0
53.737391,-1.595889,8.0
53.830768,-1.500886,40.0
53.794207,-1.437981,138.0
53.832436,-1.523896,51.0
53.776335,-1.257191,8.0
53.849792,-1.671282,35.0
53.826072,-1.493361,42.0
53.736757,-1.602565,16.0
53.753559,-1.524363,44.0
53.767959,-1.557562,40.0
53.801836,-1.496719,84.0
53.844029,-1.605856,96.0
53.830768,-1.500886,43.0
53.829619,-1.430017,16.0
53.798509,-1.606263,19.0
53.822714,-1.497984,24.0
53.793745,-1.522623,40.0
53.792994,-1.381436,28.0
53.792994,-1.381436,40.0
53.800183,-1.525051,62.0
53.920764,-1.828835,24.0
53.771352,-1.367856,36.0
53.936616,-1.378325,66.0
53.826124,-1.690609,34.0
53.832464,-1.696706,27.0
53.930268,-1.386674,75.0
53.74173,-1.45263,77.0
53.755074,-1.633104,40.0
53.795763,-1.390231,6.0
53.818206,-1.579122,38.0
53.789822,-1.51485,30.0
53.794043,-1.663692,86.0
53.840002,-1.636269,42.0
53.813897,-1.474974,10.0
51.986451,-2.363645,19.0
51.895555,-2.106766,17.0
51.849738,-2.083676,88.0
51.935096,-1.725357,25.0
51.853133,-2.22415,6.0
51.925737,-2.407292,27.0
51.83599,-2.245007,40.0
51.913515,-2.042783,59.0
51.826356,-2.381872,36.0
51.866409,-2.455523,8.0
51.984116,-2.153994,10.0
51.780625,-2.171182,12.0
52.091394,-1.769457,21.0
51.781789,-2.199269,24.0
51.904118,-2.121263,17.0
51.840945,-2.240273,36.0
51.726435,-2.517616,66.0
51.754932,-2.316437,6.0
51.861723,-2.244624,12.0
51.836723,-2.241786,34.0
51.85628,-2.198611,28.0
51.731463,-2.379435,11.0
51.753289,-2.313834,75.0
51.740952,-2.248891,86.0
51.728869,-1.977994,84.0
51.847795,-2.201459,8.0
51.847795,-2.201459,6.0
51.983194,-2.157456,17.0
51.747557,-2.221005,9.0
51.822547,-2.278043,30.0
51.890216,-2.068073,63.0
51.912573,-2.107469,65.0
51.867379,-2.221563,20.0
51.908503,-2.070077,25.0
51.871506,-2.39842,8.0
51.727817,-2.283554,40.0
51.858743,-2.250123,102.0
51.871683,-2.402271,12.0
51.84226,-2.243561,9.0
51.870109,-2.383506,11.0
51.848282,-2.240022,7.0
51.895864,-2.103787,4.0
51.851467,-2.328295,12.0
51.9041,-2.122091,48.0
51.883839,-2.057225,36.0
51.866449,-2.219104,7.0
51.676716,-2.350371,2.0
51.627519,-2.366981,62.0
51.673144,-1.898686,64.0
51.768327,-2.555512,4.0
51.774835,-2.219989,42.0
51.885084,-2.047056,63.0
51.893476,-2.088117,10.0
51.895555,-2.106766,15.0
51.889985,-1.756306,74.0
51.900426,-2.116654,80.0
51.830561,-2.276671,14.0
51.74752,-2.231129,10.0
51.99767,-2.099756,60.0
51.845821,-2.220514,36.0
51.729417,-2.366734,3.0
51.934792,-1.722221,48.0
51.845915,-2.254119,5.0
51.759885,-2.479834,19.0
51.712785,-1.96481,39.0
51.687983,-2.393435,19.0
51.828401,-1.831516,40.0
51.875894,-2.482319,40.0
51.985829,-2.437949,36.0
51.943307,-2.019506,47.0
51.810005,-2.655212,28.0
51.907149,-2.06349,81.0
51.704391,-2.195687,2.0
51.744436,-2.282572,14.0
51.976442,-2.250572,4.0
52.047941,-1.782745,45.0
51.623979,-2.463158,12.0
51.890931,-2.12545,60.0
51.895864,-2.103787,20.0
51.686397,-2.227158,45.0
51.644658,-2.151129,64.0
51.89471,-2.12474,66.0
51.627519,-2.366981,45.0
51.877527,-2.07321,60.0
52.420781,-2.13526,61.0
52.384581,-2.233094,60.0
52.462313,-2.164882,18.0
52.391432,-2.237582,15.0
52.541614,-2.067546,36.0
52.492033,-2.083406,10.0
52.452892,-2.179598,7.0
52.501399,-2.107892,10.0
52.445471,-2.157072,15.0
52.534298,-2.118729,3.0
52.407878,-2.249078,23.0
52.34971,-2.294844,10.0
52.429306,-2.128335,34.0
52.553413,-2.124768,35.0
52.40866,-2.101735,30.0
52.537113,-2.041768,20.0
52.393397,-2.234786,26.0
52.38804,-2.264233,40.0
52.538934,-2.068913,22.0
52.467436,-2.129544,2.0
52.520364,-2.090578,9.0
52.439027,-2.138155,22.0
52.392089,-2.262773,6.0
52.45346,-2.11826,2.0
52.358489,-2.200696,25.0
52.392068,-2.259849,30.0
52.478745,-2.152752,10.0
52.491741,-2.168468,66.0
52.477095,-2.159408,37.0
52.475144,-2.195176,30.0
52.485887,-2.134325,17.0
52.501399,-2.107892,19.0
52.413326,-2.132302,54.0
52.38478,-2.237062,43.0
52.540672,-2.149857,57.0
52.486438,-2.070651,4.0
52.525248,-2.074316,60.0
52.500192,-2.124779,3.0
52.48765,-2.162459,20.0
52.518176,-2.179967,86.0
52.442779,-2.166728,2.0
52.538821,-2.04121,9.0
52.452297,-2.140777,37.0
52.498126,-2.123212,5.0
52.443999,-2.159503,18.0
52.441306,-2.172003,29.0
52.39778,-2.122007,34.0
52.30762,-2.295903,48.0
52.323238,-2.308978,35.0
52.348225,-2.275005,26.0
52.501399,-2.107892,39.0
52.444949,-2.106335,2.0
52.481733,-2.076003,120.0
52.527045,-2.040181,144.0
52.429333,-2.182399,8.0
52.419256,-2.142877,1.0
52.451177,-2.141871,33.0
52.369095,-2.271503,8.0
52.422197,-2.218455,33.0
52.392901,-2.235798,8.0
52.513689,-2.085274,13.0
52.463967,-2.1476,35.0
52.391084,-2.236155,38.0
52.492047,-2.115758,25.0
52.5286,-2.076754,33.0
52.485963,-2.122648,63.0
52.470737,-2.101172,2.0
52.512135,-2.102432,51.0
52.382865,-2.563519,25.0
52.392089,-2.262773,24.0
52.346855,-2.274773,67.0
52.501139,-2.133288,43.0
52.461713,-2.141876,4.0
52.370555,-2.232017,82.0
52.513689,-2.085274,24.0
52.506556,-2.11696,42.0
52.482481,-2.162072,28.0
52.443494,-2.146702,3.0
52.397292,-2.245075,1.0
52.517442,-2.101595,38.0
52.471794,-2.146751,36.0
52.51252,-2.173013,24.0
52.467327,-2.15314,35.0
52.537108,-2.145805,66.0
52.380182,-2.234863,67.0
52.403224,-2.145324,17.0
52.501153,-2.164842,44.0
52.895661,-1.456652,40.0
52.804313,-1.613725,4.0
53.068611,-1.35837,10.0
53.24319,-1.70073,19.0
52.772669,-1.538053,46.0
52.908306,-1.492656,22.0
52.917551,-1.470775,40.0
52.894564,-1.420519,44.0
52.935207,-1.483444,41.0
52.936414,-1.483999,42.0
53.098601,-1.375485,3.0
52.809109,-1.647002,18.0
52.940015,-1.489339,50.0
52.896752,-1.49217,40.0
52.844504,-1.751477,26.0
53.121194,-1.356138,49.0
52.784744,-1.790347,11.0
52.917647,-1.505664,27.0
53.141946,-1.401888,66.0
52.871254,-1.763859,42.0
53.025057,-1.473639,68.0
52.763481,-1.561811,15.0
52.869143,-1.352878,28.0
53.098841,-1.390792,14.0
52.737652,-1.532958,23.0
53.044215,-1.412323,48.0
52.936158,-1.563791,30.0
52.917219,-1.322313,42.0
52.937254,-1.424041,28.0
52.997698,-1.460457,36.0
53.140095,-1.546573,10.0
53.069908,-1.358752,28.0
53.152311,-1.599366,40.0
53.162918,-1.586165,22.0
52.883873,-1.593239,47.0
52.738105,-1.559568,30.0
52.891032,-1.616013,20.0
52.776571,-1.562184,66.0
52.714414,-1.575942,37.0
53.049847,-1.472962,37.0
52.917015,-1.502994,30.0
52.914274,-1.543553,23.0
52.898958,-1.596052,38.0
52.779089,-1.571979,4.0
52.779089,-1.571979,10.0
53.095573,-1.398422,10.0
53.009333,-1.727372,35.0
53.078626,-1.387525,40.0
52.906352,-1.375073,40.0
52.752903,-1.585081,40.0
52.932674,-1.492166,40.0
52.769788,-1.558167,8.0
52.964266,-1.298367,2.0
52.965153,-1.299455,10.0
52.987115,-1.321295,10.0
52.769567,-1.556761,5.0
52.978772,-1.389086,5.0
53.014862,-1.347821,4.0
52.9885,-1.450323,39.0
52.903695,-1.543794,34.0
52.905547,-1.507957,17.0
52.801867,-1.59479,5.0
52.909116,-1.499341,36.0
52.867376,-1.600951,49.0
53.055402,-1.404325,40.0
52.898704,-1.483986,59.0
52.840284,-1.339212,50.0
52.879103,-1.495671,41.0
52.974917,-1.312,40.0
53.0266,-1.4769,80.0
52.982362,-1.304356,70.0
52.898669,-1.319897,28.0
52.975945,-1.310941,30.0
52.825269,-1.643042,60.0
52.79237,-1.623544,30.0
53.109757,-1.314958,67.0
52.90606,-1.825347,4.0
53.04518,-1.375991,11.0
52.907295,-1.822261,7.0
52.895618,-1.419093,40.0
52.92755,-1.45542,16.0
53.013091,-1.361039,17.0
53.102518,-1.338718,23.0
52.984599,-1.31649,41.0
NaN,NaN,80.0
52.913094,-1.471141,7.0
52.914882,-1.481306,8.0
53.206065,-1.669772,58.0
52.788722,-1.55889,5.0
52.804313,-1.613725,5.0
52.816821,-1.63185,3.0
52.804313,-1.613725,5.0
52.788746,-1.649717,6.0
52.761751,-1.725223,12.0
53.015826,-1.47785,25.0
52.181029,-1.755553,60.0
52.277004,-1.498286,16.0
52.430919,-1.51985,11.0
52.582891,-1.546145,6.0
52.52675,-1.46076,7.0
52.524263,-1.479524,4.0
52.524263,-1.479524,8.0
52.290767,-1.544666,8.0
52.214165,-1.686275,5.0
52.182412,-1.468019,5.0
52.482641,-1.473772,23.0
52.402585,-1.509918,11.0
52.506455,-1.481812,4.0
52.354099,-1.347327,39.0
52.359008,-1.288346,26.0
52.355956,-1.271421,23.0
52.359008,-1.288346,39.0
52.514098,-1.45818,32.0
52.362014,-1.290427,43.0
52.531876,-1.506639,45.0
52.471684,-1.482397,37.0
52.373989,-1.268347,41.0
52.293471,-1.570708,72.0
52.389201,-1.278408,15.0
52.336328,-1.574884,26.0
52.300796,-1.516422,47.0
52.192814,-1.715083,30.0
52.28212,-1.517193,36.0
52.220549,-1.76111,3.0
52.283903,-1.560202,3.0
52.538227,-1.525079,5.0
52.463618,-1.557277,35.0
52.459285,-1.507341,8.0
52.524588,-1.457662,5.0
52.461938,-1.512057,4.0
52.523179,-1.460244,6.0
52.426478,-1.489933,29.0
52.544408,-1.519616,7.0
52.307844,-1.529634,56.0
52.414916,-1.576099,27.0
52.197255,-1.700454,37.0
52.426163,-1.52196,65.0
52.391702,-1.4832,84.0
52.41898,-1.559567,45.0
52.301684,-1.536049,50.0
52.461938,-1.512057,70.0
52.290234,-1.578011,34.0
52.529993,-1.429455,35.0
52.123069,-1.746249,27.0
52.622516,-1.407144,30.0
52.392165,-1.554906,16.0
52.41187,-1.554664,43.0
52.371023,-1.256968,14.0
52.28647,-1.528834,40.0
52.41092,-1.523351,30.0
52.436161,-1.54046,26.0
52.40309,-1.518653,25.0
52.302958,-1.524201,34.0
52.482641,-1.473772,8.0
52.370827,-1.268752,6.0
52.487044,-1.473381,34.0
52.383174,-1.205031,41.0
52.35717,-1.28614,26.0
52.382604,-1.222262,27.0
52.41617,-1.478327,34.0
52.293846,-1.540496,33.0
52.292866,-1.54573,35.0
52.335916,-1.565245,34.0
52.412939,-1.517751,11.0
52.292216,-1.540444,42.0
52.282083,-1.515453,8.0
52.198162,-1.725774,4.0
52.287748,-1.526002,6.0
52.285362,-1.52584,6.0
52.258614,-1.475884,20.0
52.237095,-1.394074,101.0
52.313736,-1.499188,56.0
52.360018,-1.275462,90.0
52.622516,-1.407144,6.0
52.401484,-1.437963,40.0
52.421001,-1.483064,40.0
52.394101,-1.454751,40.0
52.41121,-1.340285,66.0
52.199844,-1.734015,5.0
52.199844,-1.734015,3.0
52.526713,-1.446802,4.0
52.403996,-1.479955,30.0
52.302989,-1.536475,24.0
52.200726,-1.718822,64.0
52.207388,-1.660625,60.0
52.371023,-1.256968,7.0
52.19096,-1.713954,8.0
52.28673,-1.526412,8.0
52.289827,-1.555114,8.0
52.397741,-1.537087,35.0
52.156905,-1.5158,41.0
52.481411,-1.470149,38.0
52.445485,-1.515969,5.0
52.41588,-1.529217,15.0
