Location Latitude,Location Longitude,Cluster
50.846984,-0.907554,1
50.658461,-1.157736,1
50.834102,-0.643166,1
50.764961,-0.859737,1
50.858374,-1.205172,1
50.785862,-0.9793,1
50.847175,-1.022436,1
50.893948,-1.153707,1
50.781029,-1.073703,1
50.786233,-0.685678,1
50.796845,-0.69774,1
50.823159,-0.728725,1
50.72815,-1.1615,1
50.688572,-1.086071,1
50.723546,-1.171984,1
50.675342,-1.516794,1
50.853304,-1.165566,1
50.904049,-1.011163,1
50.85331,-1.008854,1
50.830687,-0.802843,1
50.779335,-0.697687,1
50.75256,-1.29561,1
50.810059,-1.137155,1
50.878559,-1.17852,1
50.673031,-1.285489,1
50.85667,-0.980184,1
50.780452,-0.689826,1
50.735938,-0.785491,1
50.817,-1.226784,1
50.727952,-1.147845,1
50.729194,-1.176798,1
50.729622,-1.166422,1
50.729194,-1.176798,1
50.823907,-0.980912,1
50.727517,-0.795598,1
50.804423,-1.150968,1
50.85966,-1.210521,1
50.756743,-1.30791,1
50.851793,-1.205343,1
50.8119,-1.064477,1
50.802725,-1.200923,1
50.829918,-1.19045,1
50.729348,-1.174645,1
50.848873,-1.141085,1
50.763526,-0.864816,1
50.84823,-0.779121,1
50.835089,-0.667989,1
50.800417,-1.064622,1
50.853828,-1.223265,1
50.811271,-1.191099,1
50.655159,-1.159645,1
50.679052,-1.542185,1
50.789206,-0.642919,1
50.790318,-1.082671,1
50.790318,-1.082671,1
50.824696,-1.163904,1
50.657402,-1.150254,1
50.886295,-1.026893,1
50.865878,-1.196675,1
50.823935,-1.164443,1
50.859489,-1.258664,1
50.648642,-1.416299,1
50.842215,-0.673809,1
50.889958,-1.049138,1
50.691111,-1.29504,1
50.789077,-1.090796,1
50.805623,-1.152791,1
50.894304,-1.027508,1
50.848957,-1.048651,1
50.893948,-1.153707,1
50.848063,-0.748086,1
50.782847,-0.686085,1
50.865459,-1.194565,1
50.861382,-1.183709,1
50.722543,-1.148782,1
50.856056,-0.936524,1
50.787342,-1.086446,1
50.79397,-1.132216,1
50.853266,-1.199875,1
50.847727,-1.181802,1
50.789833,-0.986066,1
50.854326,-0.989896,1
50.856106,-1.180122,1
50.911255,-1.001993,1
50.855316,-1.17789,1
50.856056,-0.936524,1
50.846829,-0.90824,1
50.90035,-1.058654,1
50.7871,-0.963653,1
50.844249,-1.184746,1
50.823751,-1.189362,1
50.787466,-0.997296,1
50.7822,-0.688515,1
50.782892,-0.690822,1
50.784158,-0.685906,1
50.789116,-1.079658,1
50.727754,-1.175594,1
50.635199,-1.180434,1
50.656829,-1.154597,1
50.86021,-1.210753,1
50.789621,-1.152329,1
50.73092,-1.158123,1
50.623139,-1.176515,1
50.688729,-1.526906,1
50.787067,-1.149764,1
50.778342,-0.716764,1
50.849169,-0.654335,1
50.849397,-0.882209,1
50.89547,-1.070154,1
50.708246,-1.210408,1
50.855429,-1.149659,1
50.804118,-1.071941,1
50.849005,-1.021845,1
50.828189,-0.631239,1
50.812774,-1.159305,1
50.766409,-0.850541,1
50.726623,-0.791781,1
50.781517,-1.143468,1
50.78645,-0.858335,1
50.689501,-1.087526,1
50.829316,-1.212723,1
50.792155,-1.14211,1
50.818798,-1.21324,1
50.829607,-1.22402,1
50.724533,-0.793167,1
50.861637,-1.005581,1
50.877248,-1.029112,1
50.882707,-1.028032,1
50.828626,-0.767265,1
50.846473,-1.058374,1
53.151625,-1.190001,2
52.925356,-0.636683,2
53.156607,-1.150293,2
53.031502,-1.194059,2
52.972012,-1.15527,2
53.017757,-1.22511,2
53.170769,-1.242884,0
52.978502,-1.225502,2
52.979332,-1.085352,2
53.007402,-1.284166,2
52.965661,-1.060043,2
53.040077,-1.207352,2
53.159932,-1.207629,2
52.930915,-1.137163,2
52.89423,-0.341443,2
53.106378,-1.177558,2
52.919399,-0.630772,2
53.006926,-0.983039,2
53.007197,-1.12691,2
53.069674,-1.298238,2
53.126189,-1.242457,2
53.019043,-1.014877,2
53.012384,-1.191821,2
52.920399,-1.205701,2
53.151625,-1.190001,2
52.978276,-1.154092,2
52.93291,-1.116295,2
52.923882,-1.218396,2
52.973067,-1.014314,2
53.165896,-1.190749,2
53.039965,-1.196049,2
52.915154,-0.670942,2
53.044383,-0.384084,2
52.995388,-1.104442,2
52.894802,-1.149129,2
53.149268,-1.200362,2
52.956546,-1.239869,2
53.121425,-1.127033,2
52.919457,-1.204421,2
53.035217,-1.201118,2
53.107408,-1.24628,2
52.981326,-0.30904,2
53.101349,-1.259188,2
53.076168,-0.939071,2
53.097006,-1.116715,2
52.971504,-1.124723,2
52.967579,-1.205921,2
52.927059,-1.231612,2
52.917871,-1.30285,2
53.120051,-1.26716,2
52.926525,-1.131851,2
52.983952,-1.149439,2
52.855373,-1.13939,2
52.983611,-0.29468,2
52.884385,-1.289041,2
53.006403,-1.143585,2
53.028487,-1.216451,2
53.043886,-0.383893,2
52.988777,-1.137948,2
53.144062,-1.184359,2
53.142605,-1.17896,2
53.082596,-1.260391,2
53.142299,-0.761641,2
53.0948,-1.124645,2
52.932482,-1.135079,2
52.862098,-1.026458,2
52.972296,-1.138782,2
52.926243,-1.219399,2
53.005324,-1.130211,2
52.911688,-1.044545,2
52.949489,-1.167618,2
52.978756,-1.150777,2
52.978982,-1.149625,2
52.905851,-0.64926,2
52.916806,-0.622629,2
52.989241,-1.137491,2
52.8929,-1.147145,2
52.892164,-1.152618,2
52.890138,-1.14209,2
53.014847,-1.293403,2
52.9899,-1.200685,2
52.971943,-1.204191,2
52.966324,-1.145479,2
52.904272,-1.295634,2
53.20434,-1.220105,0
52.918457,-0.644262,2
52.946944,-1.041015,2
53.010611,-0.32992,2
52.988777,-1.137948,2
52.923701,-1.125467,2
53.10091,-1.262392,2
53.024422,-1.178834,2
52.853706,-1.032556,2
53.034094,-0.920034,2
52.932883,-1.205398,2
52.924505,-1.213223,2
52.897035,-1.292466,2
53.03655,-1.083098,2
53.014195,-1.307992,2
52.903075,-0.647086,2
53.103997,-1.122305,2
53.011704,-1.310819,2
52.963901,-1.200316,2
52.969299,-1.078312,2
52.909253,-1.179437,2
52.909253,-1.179437,2
52.916901,-0.655669,2
53.047868,-1.214978,2
52.888179,-1.281622,2
53.199554,-1.010984,0
53.094481,-0.913293,2
52.949014,-0.9465,2
52.915823,-1.174078,2
53.13382,-1.194296,2
53.136071,-1.192283,2
53.136071,-1.192283,2
52.984233,-1.149865,2
53.041384,-0.429288,2
53.233655,-0.886013,0
53.206803,-1.152728,0
52.995399,-1.154995,2
52.983042,-0.44707,2
53.099221,-1.262496,2
52.973882,-1.157854,2
53.136071,-1.192283,2
53.042615,-0.77394,2
53.077664,-0.769739,2
52.974117,-1.153191,2
52.999462,-0.407607,2
53.140621,-1.211273,2
53.149946,-1.199679,2
52.968615,-1.169782,2
53.161248,-1.228649,2
53.149059,-1.162105,2
52.999654,-1.239263,2
52.902473,-1.123422,2
53.076958,-0.774446,2
52.917339,-1.28874,2
53.025458,-0.602545,2
53.126189,-1.242457,2
53.126189,-1.242457,2
52.912408,-0.626397,2
52.946447,-1.039657,2
52.928805,-1.133754,2
53.151209,-1.193674,2
53.126189,-1.242457,2
52.984292,-1.143072,2
52.917609,-1.232627,2
53.087883,-1.170565,2
53.054356,-1.199958,2
53.064561,-1.354103,2
51.340368,-2.979547,3
51.352794,-2.969478,3
51.532682,-2.482342,1
51.43946,-2.85776,3
51.584097,-2.556985,2
51.516135,-2.542538,1
51.456349,-2.529061,1
51.436906,-2.517773,1
51.466341,-2.599528,1
51.44938,-2.847417,3
51.450344,-2.852155,3
51.347402,-2.970651,3
51.339086,-2.977998,3
51.341646,-2.975052,3
51.485411,-2.550266,1
51.43622,-2.858232,3
51.487911,-2.583666,1
51.488821,-2.583462,1
51.4669,-2.522331,1
51.436669,-2.568813,1
51.452823,-2.496654,1
51.611424,-2.519324,2
51.340671,-2.979444,3
51.340671,-2.979444,3
51.337871,-2.979206,3
51.341381,-2.97664,3
51.354869,-2.978808,3
51.483418,-2.50737,1
51.491197,-2.573727,1
51.33862,-2.979969,3
51.280482,-2.783608,3
51.460731,-2.489169,1
51.326848,-2.551092,1
51.442843,-2.854864,3
51.340676,-2.976702,3
51.409544,-2.609425,1
51.478355,-2.576071,1
51.477103,-2.612038,1
51.412593,-2.507304,1
51.541778,-2.4151,1
51.486121,-2.585488,1
51.339925,-2.975064,3
51.358509,-2.931576,3
51.335143,-2.980627,3
51.356213,-2.987574,3
51.338891,-2.979774,3
51.458167,-2.505838,1
51.487772,-2.435924,1
51.554297,-2.563155,1
51.463068,-2.522503,1
51.524712,-2.558191,1
51.52157,-2.503398,1
51.453961,-2.522341,1
51.504736,-2.577902,1
51.463733,-2.510548,1
51.457186,-2.465455,1
51.549146,-2.436237,1
51.484768,-2.52589,1
51.529754,-2.494593,1
51.478368,-2.492295,1
51.445186,-2.597309,1
51.440273,-2.49754,1
51.549146,-2.436237,1
51.489871,-2.504028,1
51.45815,-2.528089,1
51.472197,-2.597174,1
51.506701,-2.582365,1
51.438233,-2.559726,1
51.454927,-2.525346,1
51.470418,-2.59712,1
51.479498,-2.50112,1
51.438357,-2.556217,1
51.338126,-2.969671,3
51.443145,-2.593443,1
51.447517,-2.486092,1
51.410717,-2.554328,1
51.473216,-2.500849,1
51.462431,-2.557431,1
51.355066,-2.970296,3
51.467545,-2.514651,1
51.289656,-2.803225,3
51.337154,-2.974144,3
51.338891,-2.979774,3
51.351863,-2.959162,3
51.536343,-2.421235,1
51.343468,-2.976187,3
51.441192,-2.469234,1
51.365867,-2.964238,3
51.482426,-2.620364,1
51.350405,-2.967001,3
51.320096,-2.97529,3
51.481905,-2.528709,1
51.50137,-2.658667,1
51.484196,-2.671294,1
51.50309,-2.588831,1
51.309436,-2.799496,3
51.484718,-2.512813,1
51.335853,-2.981848,3
51.342989,-2.978957,3
51.333086,-2.981459,3
51.352814,-2.983661,3
51.28037,-2.778861,3
51.480657,-2.530034,1
51.343411,-2.976955,3
51.507115,-2.60881,1
51.299394,-2.495125,1
51.487498,-2.503757,1
51.337303,-2.981491,3
51.476131,-2.625762,1
51.38735,-2.821734,3
51.48348,-2.620203,1
51.50103,-2.615255,1
51.332126,-2.838904,3
51.450344,-2.852155,3
51.459658,-2.66188,1
51.434167,-2.648939,1
51.499439,-2.518252,1
51.499439,-2.518252,1
51.450182,-2.478637,1
51.527569,-2.504977,1
51.450606,-2.848174,3
51.482884,-2.642315,1
51.439297,-2.850578,3
51.353773,-2.988972,3
51.352814,-2.983661,3
51.51149,-2.616419,1
51.406767,-2.596937,1
51.505186,-2.604548,1
51.434775,-2.744786,1
51.411079,-2.490593,1
51.512637,-2.620671,1
51.453819,-2.511704,1
51.455029,-2.476212,1
51.475624,-2.612612,1
51.54078,-2.407304,1
51.333086,-2.981459,3
51.363887,-2.804988,3
51.337578,-2.974391,3
51.436918,-2.5583,1
51.423813,-2.61609,1
51.438901,-2.497337,1
51.511047,-2.62039,1
51.450133,-2.485732,1
51.41663,-2.730456,1
51.353805,-2.906283,3
51.353782,-2.982639,3
51.341646,-2.975052,3
51.462722,-2.605599,1
51.487225,-2.769635,1
51.461007,-2.491906,1
51.475527,-2.631024,1
51.388539,-2.796438,3
51.418031,-2.750198,1
51.436783,-2.857509,3
51.355066,-2.970296,3
51.47343,-2.553087,1
51.47388,-2.554921,1
51.442682,-2.473825,1
51.485591,-2.615349,1
51.485554,-2.629175,1
51.529466,-2.502995,1
51.423016,-2.565954,1
51.496806,-2.520195,1
51.475624,-2.612612,1
51.486776,-2.591357,1
51.458627,-2.536241,1
51.587575,-2.528333,2
51.455294,-2.547399,1
51.421108,-2.579061,1
51.353696,-2.970683,3
51.335853,-2.981848,3
51.476821,-2.622892,1
52.638751,1.210878,1
52.571835,1.719726,1
52.614942,1.737576,1
52.671405,0.944466,1
52.63829,1.29508,1
52.629436,1.382529,1
52.459141,1.562358,1
52.637992,1.545957,1
52.658964,1.031937,1
52.520505,1.04667,1
52.679079,1.224727,1
52.680616,1.712619,1
52.463391,1.741744,1
52.600227,1.733021,1
52.595717,1.724853,1
52.451007,1.565426,1
52.651495,1.301116,1
52.943529,1.208765,2
52.903635,1.10527,2
52.931811,1.297065,2
52.686803,1.197237,1
52.754457,1.308739,1
52.661075,1.257524,1
52.931811,1.297065,2
52.754457,1.308739,1
52.932588,1.245595,2
52.932588,1.245595,2
52.931034,1.288433,2
52.693213,1.69061,1
52.687321,1.623061,1
52.686588,1.376084,1
52.439429,0.926479,1
52.686616,1.195847,1
52.785768,1.359449,1
52.466749,1.446746,1
52.687034,0.935055,2
52.693213,1.69061,1
52.649211,1.314933,1
52.618998,1.737014,1
52.728089,1.247579,1
52.649981,1.057044,1
52.452791,1.438783,1
52.479743,1.744326,1
52.68686,1.332497,1
52.64957,1.313363,1
52.657742,1.544502,1
52.703401,1.635455,1
52.713447,1.574908,1
52.813749,1.379969,1
52.520637,1.511512,1
52.497154,1.731614,1
52.465721,1.708363,1
52.456519,1.434613,1
52.716577,1.693621,1
52.606488,1.719282,1
52.737646,1.473141,1
52.794139,1.251758,1
52.634347,1.256542,1
52.610464,1.23079,1
52.461245,1.736231,1
52.457492,1.724884,1
52.532556,1.479515,1
52.67985,1.211896,1
52.580094,1.706783,1
52.699632,1.692721,1
52.660271,1.252746,1
52.928315,1.301205,2
52.569978,1.117618,1
52.569439,1.729842,1
52.793068,1.237331,1
52.572135,1.214906,1
52.636903,1.228881,1
52.532612,1.715905,1
52.670271,1.395967,1
52.51963,1.008116,1
52.514429,1.017077,1
52.696117,1.24203,1
52.614624,1.283549,1
52.543897,1.480752,1
52.62554,1.284278,1
52.831686,0.861967,2
52.628107,1.311267,1
52.4851,1.228895,1
52.646107,1.295979,1
52.87544,1.431265,1
52.813465,1.390219,1
52.62634,1.426106,1
52.678053,0.939306,2
52.776202,1.512005,1
52.604897,1.734371,1
52.648745,1.289419,1
52.471963,1.073637,1
52.517452,1.018449,1
52.686803,1.197237,1
52.63159,1.277888,1
52.462616,1.741221,1
52.626308,1.313821,1
52.631736,1.361518,1
52.631736,1.361518,1
52.620057,1.270538,1
52.667561,1.254205,1
52.455724,1.043763,1
52.460174,1.737951,1
52.673787,1.218922,1
52.512243,1.000507,1
52.931348,1.29618,2
52.90348,1.337584,2
52.655355,1.518085,1
52.709868,0.908382,2
52.479824,1.737756,1
52.65147,1.298793,1
52.515182,0.978846,1
52.575399,1.706209,1
52.603446,1.735311,1
52.822995,1.017078,2
52.644827,1.234802,1
52.760419,1.576557,1
52.915013,1.344916,2
52.663645,1.265753,1
52.756292,1.534843,1
52.724912,1.353551,1
52.569796,1.654143,1
52.677619,1.408828,1
52.742487,1.404294,1
52.712393,1.412745,1
52.700561,1.621878,1
52.623789,1.079423,1
52.883799,1.424596,1
52.491027,1.229088,1
52.449937,1.438899,1
52.622669,1.442889,1
52.564971,1.374524,1
52.886239,1.416387,1
52.452676,1.554534,1
52.671405,0.944466,1
52.687672,1.196693,1
52.645318,1.21544,1
52.626488,1.22331,1
52.467026,1.452161,1
52.567305,1.661109,1
52.539295,1.721906,1
52.666735,1.249587,1
52.827203,1.394497,1
52.450646,1.442355,1
52.501138,1.256578,1
52.67143,0.891226,2
52.44852,1.418916,1
52.554625,1.241246,1
52.580002,1.727181,1
52.416719,1.714028,1
52.520625,1.30991,1
52.62839,1.355186,1
52.686753,1.320945,1
52.692716,1.246678,1
52.694828,1.239468,1
52.615161,1.259239,1
52.607561,1.241922,1
52.645921,-1.284204,2
52.587272,-1.111763,2
52.652476,-1.169942,2
52.596849,-1.155181,2
52.687419,-1.401257,2
52.755734,-1.365331,2
52.582358,-1.150339,2
52.693055,-1.159555,2
52.64001,-1.058587,2
52.443368,-0.921632,2
52.614772,-1.105704,2
52.618498,-1.159056,2
52.669349,-0.727663,2
52.633006,-1.088275,2
52.631352,-1.22891,2
52.655674,-1.119765,2
52.65272,-1.192377,2
52.546562,-1.365889,2
52.628609,-1.15115,2
52.642943,-1.06216,2
52.69703,-1.067157,2
52.72108,-1.36051,2
52.660492,-1.175985,2
52.6492,-1.0817,2
52.697801,-1.366246,2
52.535941,-0.997348,2
52.780021,-0.885399,2
52.658293,-1.2015,2
52.608753,-1.097979,2
52.583322,-1.111274,2
52.537972,-1.380314,2
52.648921,-1.087389,2
52.772494,-1.298756,2
52.596849,-1.155181,2
52.636194,-1.110389,2
52.77312,-1.217345,2
52.646416,-1.160922,2
52.593367,-1.145933,2
52.634544,-1.109661,2
52.587885,-1.161361,2
52.695913,-1.087675,2
52.622504,-1.097563,2
52.658602,-1.130455,2
52.628536,-1.156093,2
52.766681,-1.287289,2
52.638234,-1.056785,2
52.636914,-1.074052,2
52.753194,-1.214212,2
52.771693,-1.288066,2
52.481951,-0.89691,2
52.60021,-1.081307,2
52.629081,-1.094568,2
52.582358,-1.150339,2
52.589402,-1.076382,2
52.636651,-1.198391,2
52.587513,-0.731461,2
52.731062,-1.113583,2
52.626346,-1.139027,2
52.736707,-0.685263,2
52.766762,-0.895854,2
52.654535,-1.123794,2
52.629167,-1.117999,2
52.655674,-1.119765,2
52.688295,-1.131323,2
52.583322,-1.111274,2
52.608316,-1.106819,2
52.540938,-1.360013,2
52.583043,-1.108941,2
52.723732,-1.37733,2
52.540938,-1.360013,2
52.583043,-1.108941,2
52.828946,-1.185537,2
52.632684,-1.155297,2
52.738928,-1.356058,2
52.83089,-1.1856,2
52.746173,-1.13518,2
52.535505,-1.28107,2
52.45315,-1.207054,2
52.717092,-1.339793,2
52.626166,-1.220906,2
52.773084,-1.214663,2
52.565161,-1.344156,2
52.679646,-1.097533,2
52.587272,-1.111763,2
52.469971,-0.925649,2
52.638191,-1.086837,2
52.623122,-1.079676,2
52.574668,-1.177748,2
52.729309,-1.140496,2
52.743943,-1.165236,2
52.47707,-1.211924,2
52.629167,-1.117999,2
52.454663,-1.057879,2
52.571099,-1.234104,2
52.720222,-1.373131,2
52.611789,-1.108313,2
52.720116,-1.12867,2
52.453694,-1.058226,2
52.715233,-1.383594,2
52.593511,-1.158538,2
52.593511,-1.158538,2
52.567359,-1.346734,2
52.593511,-1.158538,2
52.640003,-1.079387,2
52.522348,-1.027455,2
52.563744,-1.35145,2
52.674705,-1.085262,2
52.610907,-1.142328,2
52.629081,-1.094568,2
52.636647,-1.162639,2
52.642365,-1.102423,2
52.578003,-1.310229,2
52.585486,-1.09667,2
52.634544,-1.109661,2
52.776945,-1.230788,2
52.813469,-0.813666,2
52.575696,-1.167939,2
52.752541,-1.479357,2
52.759606,-1.287145,2
52.67641,-1.270211,2
52.70343,-1.162227,2
52.753587,-1.200211,2
52.583322,-1.111274,2
52.540487,-1.236784,2
52.551225,-1.380688,2
52.621872,-1.111439,2
52.597273,-1.155336,2
52.727945,-1.034498,2
52.659828,-1.132035,2
52.59341,-1.13083,2
52.658693,-1.141674,2
52.628297,-1.156497,2
52.605844,-1.142161,2
52.66206,-1.10457,2
52.675786,-1.152151,2
52.583315,-1.134705,2
52.681164,-0.744657,2
52.669263,-1.146318,2
52.603785,-1.109155,2
52.693206,-1.063347,2
52.747689,-1.180364,2
52.4774,-0.924982,2
52.539039,-1.371335,2
52.809679,-1.828047,2
52.799964,-1.557594,2
52.799964,-1.557594,2
52.908916,-1.467776,2
52.98869,-1.305878,2
52.790292,-1.623206,2
52.790292,-1.623206,2
52.926706,-1.457829,2
52.926706,-1.457829,2
52.877795,-1.440549,2
53.140095,-1.546573,0
52.90924,-1.501064,2
52.970405,-1.31031,2
52.804031,-1.610212,2
52.89009,-1.535929,2
52.928836,-1.455765,2
52.787906,-1.621758,2
52.867668,-1.448964,2
52.896447,-1.507306,2
53.009599,-1.721792,2
52.902931,-1.546184,2
52.803347,-1.604329,2
53.14196,-1.543088,0
52.937802,-1.452539,2
53.016319,-1.345015,2
52.975717,-1.310468,2
52.769573,-1.560822,2
53.100476,-1.351459,2
52.804313,-1.613725,2
52.936748,-1.492729,2
52.801867,-1.59479,2
52.909335,-1.493703,2
52.969184,-1.312329,2
52.904739,-1.379363,2
53.0475,-1.413265,2
52.912743,-1.402789,2
53.147799,-1.573647,0
52.762461,-1.560582,2
53.211649,-1.677126,0
53.209984,-1.679445,0
52.894439,-1.53074,2
52.986182,-1.476405,2
52.922,-1.485089,2
52.920435,-1.468553,2
53.013894,-1.353351,2
52.793824,-1.623052,2
52.880191,-1.445269,2
52.824198,-1.65473,2
53.14968,-1.57403,0
52.89475,-1.444296,2
52.926509,-1.505414,2
53.001949,-1.48019,2
53.098091,-1.381138,2
52.826263,-1.641832,2
52.907056,-1.503272,2
53.146835,-1.337215,2
52.908549,-1.49902,2
52.802736,-1.620962,2
52.973836,-1.310096,2
52.808604,-1.646541,2
52.909715,-1.529222,2
52.748982,-1.828138,2
52.890915,-1.43177,2
52.792476,-1.643296,2
52.879024,-1.447681,2
52.917672,-1.421609,2
52.909703,-1.537727,2
53.04518,-1.375991,2
52.993382,-1.39478,2
53.04518,-1.375991,2
53.056902,-1.407811,2
53.147799,-1.573647,0
52.971471,-1.371528,2
52.986182,-1.476405,2
52.960393,-1.317217,2
52.975092,-1.315884,2
52.717389,-1.561006,2
52.910612,-1.491647,2
53.091143,-1.420494,2
52.806337,-1.617015,2
52.994671,-1.51961,2
52.910952,-1.491439,2
52.876749,-1.544957,2
52.894209,-1.488171,2
52.804313,-1.613725,2
52.802736,-1.620962,2
52.802736,-1.620962,2
52.802736,-1.620962,2
52.781453,-1.605803,2
53.039245,-1.377404,2
52.911389,-1.373915,2
52.857238,-1.387897,2
52.788746,-1.649717,2
53.037165,-1.383683,2
52.935095,-1.494917,2
53.162196,-1.588102,0
53.025122,-1.412629,2
52.909893,-1.535792,2
52.904739,-1.379363,2
52.774854,-1.549963,2
52.819982,-1.661199,2
52.755377,-1.580546,2
53.057492,-1.392686,2
53.129833,-1.393625,2
52.917297,-1.470257,2
53.092234,-1.399576,2
52.85741,-1.714538,2
52.973361,-1.36505,2
52.907154,-1.509489,2
52.910333,-1.495862,2
53.01782,-1.735785,2
53.010304,-1.349726,2
52.811498,-1.598331,2
52.816485,-1.648708,2
52.80845,-1.658559,2
52.91871,-1.431798,2
52.894174,-1.492527,2
53.087922,-1.482592,2
52.825356,-1.64828,2
53.008269,-1.431413,2
52.960559,-1.321026,2
52.801867,-1.59479,2
52.846946,-1.641127,2
53.022906,-1.48717,2
52.913819,-1.405849,2
52.926706,-1.457829,2
52.723392,-1.609228,2
52.931588,-1.482226,2
52.89912,-1.480428,2
52.790549,-1.538012,2
52.898683,-1.433869,2
52.918859,-1.48001,2
50.857239,0.561998,1
51.09047,0.842228,1
51.165711,0.877767,1
51.032548,0.788399,1
51.165658,0.813019,1
50.900026,0.522134,1
51.167181,0.89617,1
50.853016,0.548226,1
51.140344,0.594687,1
51.225493,0.289537,1
50.844464,0.414778,1
50.975708,0.963435,1
50.974026,0.953534,1
50.870273,0.578093,1
50.83767,0.458629,1
51.030046,0.987057,1
50.849699,0.460995,1
50.840984,0.484741,1
50.8628,0.54748,1
50.851711,0.477269,1
50.860883,0.590834,1
51.030633,0.056287,1
50.843185,0.472187,1
50.904367,0.453678,1
50.83888,0.472671,1
50.840103,0.478828,1
50.860795,0.54541,1
50.857564,0.459093,1
50.887468,0.542257,1
50.856316,0.559788,1
50.856316,0.559788,1
50.859865,0.561588,1
50.885939,0.54105,1
50.885939,0.54105,1
50.859865,0.561588,1
50.861483,0.555878,1
50.882737,0.573463,1
50.88297,0.581211,1
50.936417,0.595545,1
51.205083,0.787386,1
51.191148,0.067331,1
50.866529,0.578369,1
50.866412,0.580807,1
51.13867,0.840027,1
51.120798,0.863626,1
50.93545,0.248501,1
50.845307,0.495881,1
50.868143,0.538789,1
51.024926,0.11299,1
51.268862,0.191639,1
51.131352,0.278774,1
50.857487,0.551739,1
51.016765,0.067833,1
50.83897,0.464805,1
50.844953,0.471101,1
51.159393,0.259803,1
50.85341,0.552696,1
50.862612,0.550598,1
51.286647,0.154525,1
51.140983,0.297205,1
51.163496,0.553804,1
50.859779,0.593984,1
50.972065,0.956337,1
50.973676,0.100163,1
50.973731,0.462391,1
50.923296,0.232491,1
50.965078,0.682201,1
51.137679,0.860396,1
51.136719,0.855519,1
51.34271,0.332925,1
50.884912,0.57556,1
51.136842,0.223377,1
50.850983,0.53915,1
50.841652,0.479975,1
51.155666,0.228529,1
50.967044,0.234046,1
51.173045,0.545191,1
51.09009,0.942271,1
50.98311,0.943951,1
51.074126,0.794154,1
51.074126,0.794154,1
51.074126,0.794154,1
51.09009,0.942271,1
51.074126,0.794154,1
50.951176,0.733231,1
51.266851,0.075943,1
51.056477,0.50688,1
51.097925,1.009631,1
51.167548,0.886794,1
51.168902,0.886221,1
51.126637,0.747811,1
51.1207,0.859919,1
51.097925,1.009631,1
50.917557,0.479827,1
51.04635,0.143997,1
50.847558,0.484183,1
51.001948,0.403234,1
51.274942,0.186352,1
51.144965,0.893978,1
50.853016,0.548226,1
51.279899,0.155155,1
50.846823,0.485506,1
51.005119,0.972339,1
51.153111,0.558979,1
51.214788,0.280429,1
50.8409,0.479424,1
51.148686,0.557749,1
50.873565,0.589192,1
50.837959,0.469469,1
51.067021,0.154059,1
51.117333,0.928692,1
51.114891,0.926722,1
